user_000007	2009-05-03T00:48:08Z	b539e453-c4fe-47e3-8a07-8517eac74429	宇多田ヒカル	1d519592-7875-4ba0-b81c-a8f01dfe77a1	Passion
user_000008	2009-04-28T05:14:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Amazing (Remix) (Feat. The Dream, Young Jeezy, Christina Milian)
user_000008	2009-04-28T05:09:45Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	af056ee1-a9ef-401b-b9f2-43d85b1bcfac	Flight School (Feat. Glc & T-Pain)
user_000008	2009-04-28T05:04:43Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Maybach Music 2 (Feat. Rick Ross, T-Pain, Lil Wayne)
user_000008	2009-04-28T05:00:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e9759864-510e-4f4b-b9b7-80148765f952	We Fight, We Love (Feat. Q-Tip & Consequence)
user_000008	2009-04-28T04:57:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	7a76c130-c747-42dd-8d2a-7b00ee28adb7	I Poke Her Face (Feat. Kid Cudi & Common)
user_000008	2009-04-28T04:56:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	fa885100-f442-46e1-8ec1-5fcaf190c386	Diamonds
user_000008	2009-04-28T04:51:35Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Ego (Remix) (Feat. Beyonce)
user_000008	2009-04-28T04:48:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	9d66fc9b-dca4-4183-9a83-356cf7211646	Kinda Like A Big Deal (Feat. The Clipse)
user_000008	2009-04-28T04:45:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Oprah Story
user_000008	2009-04-28T04:41:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		I'M The Shit (Remix)
user_000008	2009-04-28T04:36:42Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Go Hard (Remix) (Feat. Lil Wayne, Jay-Z)
user_000008	2009-04-28T04:32:28Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e0fbe9c5-372e-4066-84ef-89de6a37bd0a	Walking On The Moon (Feat. The-Dream)
user_000008	2009-04-28T04:27:03Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4b85186f-9495-40bf-8aa0-9df832c09d60	Knock You Down (Feat. Keri Hilson & Ne-Yo)
user_000008	2009-04-28T04:22:53Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Doing Girls Wrong
user_000008	2009-04-28T04:19:42Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Imma Be Iight (Feat. Lil Wayne, Joe Young)
user_000008	2009-04-28T04:14:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Amazing (Remix) (Feat. The Dream, Young Jeezy, Christina Milian)
user_000008	2009-04-28T04:10:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	af056ee1-a9ef-401b-b9f2-43d85b1bcfac	Flight School (Feat. Glc & T-Pain)
user_000008	2009-04-28T04:04:59Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Maybach Music 2 (Feat. Rick Ross, T-Pain, Lil Wayne)
user_000008	2009-04-28T04:01:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e9759864-510e-4f4b-b9b7-80148765f952	We Fight, We Love (Feat. Q-Tip & Consequence)
user_000008	2009-04-28T03:57:17Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	7a76c130-c747-42dd-8d2a-7b00ee28adb7	I Poke Her Face (Feat. Kid Cudi & Common)
user_000008	2009-04-28T03:56:30Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	fa885100-f442-46e1-8ec1-5fcaf190c386	Diamonds
user_000008	2009-04-28T03:51:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Ego (Remix) (Feat. Beyonce)
user_000008	2009-04-28T03:48:30Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	9d66fc9b-dca4-4183-9a83-356cf7211646	Kinda Like A Big Deal (Feat. The Clipse)
user_000008	2009-04-28T03:45:54Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Oprah Story
user_000008	2009-04-28T03:42:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		I'M The Shit (Remix)
user_000008	2009-04-28T03:36:58Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Go Hard (Remix) (Feat. Lil Wayne, Jay-Z)
user_000008	2009-04-28T03:32:44Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e0fbe9c5-372e-4066-84ef-89de6a37bd0a	Walking On The Moon (Feat. The-Dream)
user_000008	2009-04-28T03:27:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4b85186f-9495-40bf-8aa0-9df832c09d60	Knock You Down (Feat. Keri Hilson & Ne-Yo)
user_000008	2009-04-28T03:23:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Doing Girls Wrong
user_000008	2009-04-28T03:19:58Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Imma Be Iight (Feat. Lil Wayne, Joe Young)
user_000008	2009-04-28T03:14:53Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Amazing (Remix) (Feat. The Dream, Young Jeezy, Christina Milian)
user_000008	2009-04-28T03:10:17Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	af056ee1-a9ef-401b-b9f2-43d85b1bcfac	Flight School (Feat. Glc & T-Pain)
user_000008	2009-04-28T03:05:15Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Maybach Music 2 (Feat. Rick Ross, T-Pain, Lil Wayne)
user_000008	2009-04-28T03:01:29Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e9759864-510e-4f4b-b9b7-80148765f952	We Fight, We Love (Feat. Q-Tip & Consequence)
user_000008	2009-04-28T02:57:33Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	7a76c130-c747-42dd-8d2a-7b00ee28adb7	I Poke Her Face (Feat. Kid Cudi & Common)
user_000008	2009-04-28T02:56:46Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	fa885100-f442-46e1-8ec1-5fcaf190c386	Diamonds
user_000008	2009-04-28T02:52:06Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Ego (Remix) (Feat. Beyonce)
user_000008	2009-04-28T02:48:46Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	9d66fc9b-dca4-4183-9a83-356cf7211646	Kinda Like A Big Deal (Feat. The Clipse)
user_000008	2009-04-28T02:46:10Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Oprah Story
user_000008	2009-04-28T02:42:29Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		I'M The Shit (Remix)
user_000008	2009-04-28T02:37:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Go Hard (Remix) (Feat. Lil Wayne, Jay-Z)
user_000008	2009-04-28T02:33:00Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e0fbe9c5-372e-4066-84ef-89de6a37bd0a	Walking On The Moon (Feat. The-Dream)
user_000008	2009-04-28T02:27:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4b85186f-9495-40bf-8aa0-9df832c09d60	Knock You Down (Feat. Keri Hilson & Ne-Yo)
user_000008	2009-04-28T02:23:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Doing Girls Wrong
user_000008	2009-04-28T02:20:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Imma Be Iight (Feat. Lil Wayne, Joe Young)
user_000008	2009-04-28T02:15:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Amazing (Remix) (Feat. The Dream, Young Jeezy, Christina Milian)
user_000008	2009-04-28T02:10:33Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	af056ee1-a9ef-401b-b9f2-43d85b1bcfac	Flight School (Feat. Glc & T-Pain)
user_000008	2009-04-28T02:05:31Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Maybach Music 2 (Feat. Rick Ross, T-Pain, Lil Wayne)
user_000008	2009-04-28T02:01:44Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e9759864-510e-4f4b-b9b7-80148765f952	We Fight, We Love (Feat. Q-Tip & Consequence)
user_000008	2009-04-28T01:57:49Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	7a76c130-c747-42dd-8d2a-7b00ee28adb7	I Poke Her Face (Feat. Kid Cudi & Common)
user_000008	2009-04-28T01:57:02Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	fa885100-f442-46e1-8ec1-5fcaf190c386	Diamonds
user_000008	2009-04-28T01:52:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Ego (Remix) (Feat. Beyonce)
user_000008	2009-04-28T01:49:02Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	9d66fc9b-dca4-4183-9a83-356cf7211646	Kinda Like A Big Deal (Feat. The Clipse)
user_000008	2009-04-28T01:46:26Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Oprah Story
user_000008	2009-04-28T01:42:45Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		I'M The Shit (Remix)
user_000008	2009-04-28T01:37:29Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Go Hard (Remix) (Feat. Lil Wayne, Jay-Z)
user_000008	2009-04-28T01:33:16Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e0fbe9c5-372e-4066-84ef-89de6a37bd0a	Walking On The Moon (Feat. The-Dream)
user_000008	2009-04-28T01:27:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4b85186f-9495-40bf-8aa0-9df832c09d60	Knock You Down (Feat. Keri Hilson & Ne-Yo)
user_000008	2009-04-28T01:23:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Doing Girls Wrong
user_000008	2009-04-28T01:20:29Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Imma Be Iight (Feat. Lil Wayne, Joe Young)
user_000008	2009-04-28T01:15:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Amazing (Remix) (Feat. The Dream, Young Jeezy, Christina Milian)
user_000008	2009-04-28T01:10:49Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	af056ee1-a9ef-401b-b9f2-43d85b1bcfac	Flight School (Feat. Glc & T-Pain)
user_000008	2009-04-28T01:05:47Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Maybach Music 2 (Feat. Rick Ross, T-Pain, Lil Wayne)
user_000008	2009-04-28T01:02:00Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e9759864-510e-4f4b-b9b7-80148765f952	We Fight, We Love (Feat. Q-Tip & Consequence)
user_000008	2009-04-28T00:58:05Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	7a76c130-c747-42dd-8d2a-7b00ee28adb7	I Poke Her Face (Feat. Kid Cudi & Common)
user_000008	2009-04-28T00:57:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	fa885100-f442-46e1-8ec1-5fcaf190c386	Diamonds
user_000008	2009-04-28T00:52:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Ego (Remix) (Feat. Beyonce)
user_000008	2009-04-28T00:49:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	9d66fc9b-dca4-4183-9a83-356cf7211646	Kinda Like A Big Deal (Feat. The Clipse)
user_000008	2009-04-28T00:46:42Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Oprah Story
user_000008	2009-04-28T00:43:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		I'M The Shit (Remix)
user_000008	2009-04-28T00:37:45Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Go Hard (Remix) (Feat. Lil Wayne, Jay-Z)
user_000008	2009-04-28T00:33:32Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e0fbe9c5-372e-4066-84ef-89de6a37bd0a	Walking On The Moon (Feat. The-Dream)
user_000008	2009-04-28T00:28:06Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4b85186f-9495-40bf-8aa0-9df832c09d60	Knock You Down (Feat. Keri Hilson & Ne-Yo)
user_000008	2009-04-28T00:23:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Doing Girls Wrong
user_000008	2009-04-28T00:20:45Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Imma Be Iight (Feat. Lil Wayne, Joe Young)
user_000008	2009-04-28T00:15:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Amazing (Remix) (Feat. The Dream, Young Jeezy, Christina Milian)
user_000008	2009-04-28T00:11:05Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	af056ee1-a9ef-401b-b9f2-43d85b1bcfac	Flight School (Feat. Glc & T-Pain)
user_000008	2009-04-28T00:06:03Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Maybach Music 2 (Feat. Rick Ross, T-Pain, Lil Wayne)
user_000008	2009-04-28T00:02:16Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e9759864-510e-4f4b-b9b7-80148765f952	We Fight, We Love (Feat. Q-Tip & Consequence)
user_000008	2009-04-27T23:58:21Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	7a76c130-c747-42dd-8d2a-7b00ee28adb7	I Poke Her Face (Feat. Kid Cudi & Common)
user_000008	2009-04-27T23:57:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	fa885100-f442-46e1-8ec1-5fcaf190c386	Diamonds
user_000008	2009-04-27T23:52:54Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Ego (Remix) (Feat. Beyonce)
user_000008	2009-04-27T23:49:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	9d66fc9b-dca4-4183-9a83-356cf7211646	Kinda Like A Big Deal (Feat. The Clipse)
user_000008	2009-04-27T23:46:58Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Oprah Story
user_000008	2009-04-27T23:43:17Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		I'M The Shit (Remix)
user_000008	2009-04-27T23:38:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Go Hard (Remix) (Feat. Lil Wayne, Jay-Z)
user_000008	2009-04-27T23:33:48Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e0fbe9c5-372e-4066-84ef-89de6a37bd0a	Walking On The Moon (Feat. The-Dream)
user_000008	2009-04-27T23:28:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4b85186f-9495-40bf-8aa0-9df832c09d60	Knock You Down (Feat. Keri Hilson & Ne-Yo)
user_000008	2009-04-27T23:24:12Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Doing Girls Wrong
user_000008	2009-04-27T23:21:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Imma Be Iight (Feat. Lil Wayne, Joe Young)
user_000008	2009-04-27T23:15:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Amazing (Remix) (Feat. The Dream, Young Jeezy, Christina Milian)
user_000008	2009-04-27T23:11:20Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	af056ee1-a9ef-401b-b9f2-43d85b1bcfac	Flight School (Feat. Glc & T-Pain)
user_000008	2009-04-27T23:06:19Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Maybach Music 2 (Feat. Rick Ross, T-Pain, Lil Wayne)
user_000008	2009-04-27T23:02:32Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e9759864-510e-4f4b-b9b7-80148765f952	We Fight, We Love (Feat. Q-Tip & Consequence)
user_000008	2009-04-27T22:58:36Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	7a76c130-c747-42dd-8d2a-7b00ee28adb7	I Poke Her Face (Feat. Kid Cudi & Common)
user_000008	2009-04-27T22:57:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	fa885100-f442-46e1-8ec1-5fcaf190c386	Diamonds
user_000008	2009-04-27T22:53:24Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Ego (Remix) (Feat. Beyonce)
user_000008	2009-04-27T22:49:39Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Go Hard (Remix) (Feat. Lil Wayne, Jay-Z)
user_000008	2009-04-27T22:45:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	e0fbe9c5-372e-4066-84ef-89de6a37bd0a	Walking On The Moon (Feat. The-Dream)
user_000008	2009-04-27T20:40:47Z	ae681605-2801-4120-9a48-e18752042306	Jay-Z And Linkin Park	d6199ea7-fe69-45c7-b455-59bdaa58f257	Points Of Authority/99 Problems/One Step Closer
user_000008	2009-04-27T20:38:02Z	ae681605-2801-4120-9a48-e18752042306	Jay-Z And Linkin Park	9be2b5c5-717f-4bf5-9f12-4c14a96fde58	Izzo/In The End
user_000008	2009-04-27T20:34:31Z	ae681605-2801-4120-9a48-e18752042306	Jay-Z And Linkin Park	5d8d54f1-db6b-4b84-9a8e-4b68122b063e	Jigga What/Faint
user_000008	2009-04-27T20:31:54Z	ae681605-2801-4120-9a48-e18752042306	Jay-Z And Linkin Park	648f62a1-8786-45a6-90fb-d9fd5a136bd6	Big Pimpin'/Papercut
user_000008	2009-04-27T20:28:04Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	c397ffb5-15e4-47ab-a29c-dbe872016f25	In The End (Remix)
user_000008	2009-04-27T20:24:20Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	324d7b91-0a0c-4e35-967a-54230cb7c621	No More Sorrow
user_000008	2009-04-27T20:21:12Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	352dd518-23cd-4c5a-9551-ba02097b177b	Numb
user_000008	2009-04-27T20:17:49Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	cad2c4c2-15fc-457f-8389-a3fa7113d2ae	With You
user_000008	2009-04-27T20:14:22Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	ad4469c7-f1a3-476d-b222-0ccf4a3a6dad	What I'Ve Done
user_000008	2009-04-27T20:10:22Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Enth E Nd
user_000008	2009-04-27T20:06:51Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	36ae7941-b60f-4eb1-8391-d1e3e1eda72d	Leave Out All The Rest
user_000008	2009-04-27T20:03:55Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	511529d3-54a0-4433-b4e0-ca90cb4c42f6	From The Inside
user_000008	2009-04-27T20:00:39Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	c46464b2-ee6e-448c-8d22-871b139a0e38	Breaking The Habit
user_000008	2009-04-27T19:57:57Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	54a3c21c-5395-44a2-b90b-b7fab8095c20	Faint
user_000008	2009-04-27T19:55:02Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	d2683bf1-55f4-4ed4-8692-10294eaa2832	Lying From You
user_000008	2009-04-27T19:51:28Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	d342506d-8f07-4ed7-a06f-cfebd44be1dc	Somewhere I Belong
user_000008	2009-04-27T19:48:16Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	78b41371-be0d-4325-87b3-9c67582e9f79	Pushing Me Away
user_000008	2009-04-27T19:45:12Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	95dcc4ef-9ec6-4279-a054-6ae73a698742	A Place For My Head
user_000008	2009-04-27T19:41:36Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	9d70086c-5d7a-4e7f-b1ed-c53c4b11310f	In The End
user_000008	2009-04-27T19:38:07Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	f401a492-38ed-4117-a294-2cedc7ab5189	Crawling
user_000008	2009-04-27T19:35:02Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	9aa621e1-46f2-4c91-8111-741583985612	Papercut
user_000008	2009-04-27T19:31:13Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Faint (Emt Remix)
user_000008	2009-04-27T19:27:48Z	ae681605-2801-4120-9a48-e18752042306	Jay-Z And Linkin Park	61c02fcf-dab7-486c-8ea8-cd14374b03cf	Numb/Encore
user_000008	2009-04-27T19:23:43Z	ae681605-2801-4120-9a48-e18752042306	Jay-Z And Linkin Park	3dfe34e4-2768-4179-8b3f-a8e0b3e80006	Dirt Off Your Shoulder/Lying From You
user_000008	2009-04-27T19:19:46Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	3da85541-7208-4e4d-949c-18a6019507d6	One Step Closer (Feat. Jonathan Davis) (Live)
user_000008	2009-04-27T19:15:18Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	1c723f7b-b4fa-43ff-8a9b-c51f737d0e37	Wish (Live)
user_000008	2009-04-27T19:10:20Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	946b2d8b-b0de-43aa-96bd-0d19bde705ff	Step Up / Nobody'S Listening / It'S Goin' Down (Live)
user_000008	2009-04-27T19:06:58Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	80965de8-0f4c-4439-9174-01be304b30ae	Standing In The Middle
user_000008	2009-04-27T19:01:23Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	b68b5812-095f-442a-ab10-c7290e14d4d7	Breaking The Habit (Live)
user_000008	2009-04-27T18:59:25Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	fa23ccc4-73e7-45a8-9545-7e37a1dfdc29	Sold My Soul To Yo Mama
user_000008	2009-04-27T18:56:05Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	cad2c4c2-15fc-457f-8389-a3fa7113d2ae	With You
user_000008	2009-04-27T18:52:07Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	95dcc4ef-9ec6-4279-a054-6ae73a698742	A Place For My Head
user_000008	2009-04-27T18:48:19Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Figure 09
user_000008	2009-04-27T18:45:07Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	4c57fabd-ea1b-41e5-b795-d276225f82d6	Don'T Stay
user_000008	2009-04-27T18:41:01Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	4d5bfdbc-3f04-4ba9-beee-2827b6a8e90b	By Myself
user_000008	2009-04-27T18:37:50Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	16741ca2-1226-4bf0-a94d-cbee08debbba	Dedicated (Demo 1999)
user_000008	2009-04-27T18:36:55Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	ae424927-fea9-4b0a-9fb6-547986bb03d6	A.06
user_000008	2009-04-27T18:31:13Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Krwlng
user_000008	2009-04-27T18:25:27Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		1Stp Klosr
user_000008	2009-04-27T18:22:54Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Kyur4 Th Ich
user_000008	2009-04-27T18:19:12Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		By_Myslf
user_000008	2009-04-27T18:14:44Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		My &Lt;Dsmbr
user_000008	2009-04-27T18:11:31Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Rnw@Y
user_000008	2009-04-27T18:08:05Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Ppr:Kut
user_000008	2009-04-27T18:03:23Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Wth&Gt;You
user_000008	2009-04-27T17:59:31Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		H! Vltg3
user_000008	2009-04-27T17:57:41Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		X-Ecutioner Style
user_000008	2009-04-27T17:53:21Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Plc.4 Mie Haed
user_000008	2009-04-27T17:48:43Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	4cc79487-61eb-45f7-a9a7-e86d13513e78	P5Hng Me A*Wy
user_000008	2009-04-27T17:45:10Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Frgt/10
user_000008	2009-04-27T17:41:01Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Pts.Of.Athrty
user_000008	2009-04-27T17:39:54Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	bd62332d-bee0-4e12-9a70-250ad4442c38	Opening
user_000008	2009-04-27T17:36:44Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park	f4a3f6f1-e4f5-41bc-9962-41fb53af46e9	Papercut (Remix)
user_000008	2009-04-27T17:33:12Z	f59c5520-5f46-4d2c-b2c4-822eabf53419	Linkin Park		Frgt/10 Audio
user_000008	2009-04-26T20:12:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	f36ec2db-ca2b-49fb-9fcc-ff9058f66d3c	Good Life (Feat. T-Pain)
user_000008	2009-04-26T20:08:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b3a7eae7-1515-45ae-8ca1-ee05544e8965	I Wonder
user_000008	2009-04-26T20:03:26Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-04-26T20:00:39Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4cba18e1-41aa-42a2-863c-123058975f8e	Champion
user_000008	2009-04-26T19:57:24Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	8885a72a-14b5-4c70-9f7d-095fac771e67	Good Morning
user_000008	2009-04-26T19:53:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West		Gay Fish
user_000008	2009-04-26T19:48:49Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-04-26T19:46:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-04-26T19:42:07Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-04-26T19:38:08Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	38f6a2df-b0b4-4bf7-8c19-8518a6d92996	Diamonds From Sierra Leone
user_000008	2009-04-26T19:32:44Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	46362880-7eed-4a08-94ba-0faa1dc1cea1	Never Let You Down
